VOID	AcctName	Name	Date	Accepted	Complete	NumHrs
152	wya.martinez.388	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
313	ale.johnson.509	fostering 101 workshop	2023-11-18	1	0	\N
313	ale.johnson.509	Old Is Gold	2021-02-19	1	0	\N
313	amy.floyd.618	fostering 101 workshop	2023-11-18	1	1	5
313	amy.garcia.871	Animal Run	2021-04-10	1	0	\N
313	amy.garcia.871	fostering 101 workshop	2023-11-18	\N	\N	\N
313	amy.garcia.871	Old Is Gold	2021-02-19	1	0	\N
313	amy.henderson.224	Animal Run	2021-04-10	1	0	\N
313	amy.henderson.224	fostering 101 workshop	2023-11-18	1	0	\N
313	amy.henderson.224	Old Is Gold	2021-02-19	\N	\N	\N
313	ant.fleming.613	Animal Run	2021-04-10	1	0	\N
313	ant.fleming.613	fostering 101 workshop	2023-11-18	1	0	\N
313	ant.fleming.613	Old Is Gold	2021-02-19	1	0	\N
313	ash.robinson.400	Animal Run	2021-04-10	1	1	8
313	ash.robinson.400	fostering 101 workshop	2023-11-18	1	0	\N
313	ben.turner.392	fostering 101 workshop	2023-11-18	1	0	\N
313	cas.duran.250	Animal Run	2021-04-10	1	0	\N
313	cas.duran.250	Old Is Gold	2021-02-19	1	0	\N
313	chr.rose.465	Animal Run	2021-04-10	\N	\N	\N
313	cor.jr..320	fostering 101 workshop	2023-11-18	1	0	\N
313	cor.jr..320	Old Is Gold	2021-02-19	1	0	\N
313	cou.brooks.739	Animal Run	2021-04-10	1	1	9
313	cry.davis.502	Animal Run	2021-04-10	\N	\N	\N
313	dav.ryan.302	Animal Run	2021-04-10	1	0	\N
313	daw.davis.370	Animal Run	2021-04-10	1	1	10
313	daw.davis.370	fostering 101 workshop	2023-11-18	0	\N	\N
313	daw.davis.370	Old Is Gold	2021-02-19	1	1	14
313	dr..espinoza.407	Animal Run	2021-04-10	1	0	\N
313	dr..espinoza.407	fostering 101 workshop	2023-11-18	1	1	16
313	dr..espinoza.407	Old Is Gold	2021-02-19	1	0	\N
313	dyl.romero.144	Animal Run	2021-04-10	1	1	1
313	dyl.romero.144	fostering 101 workshop	2023-11-18	1	0	\N
313	dyl.romero.144	Old Is Gold	2021-02-19	1	1	16
313	ger.riley.934	fostering 101 workshop	2023-11-18	1	1	13
313	jam.evans.413	Animal Run	2021-04-10	1	1	14
313	jam.evans.413	Old Is Gold	2021-02-19	1	1	16
313	jam.johnson.153	fostering 101 workshop	2023-11-18	1	1	10
313	jam.johnson.153	Old Is Gold	2021-02-19	1	1	12
313	jas.keith.832	fostering 101 workshop	2023-11-18	1	1	3
313	jas.keith.832	Old Is Gold	2021-02-19	1	0	\N
313	jas.morton.077	Animal Run	2021-04-10	1	0	\N
313	jas.morton.077	Old Is Gold	2021-02-19	1	0	\N
313	jen.huerta.328	fostering 101 workshop	2023-11-18	1	1	1
313	jen.huerta.328	Old Is Gold	2021-02-19	\N	\N	\N
313	jer.rollins.740	fostering 101 workshop	2023-11-18	\N	\N	\N
313	jer.rollins.740	Old Is Gold	2021-02-19	\N	\N	\N
313	jil.payne.892	Animal Run	2021-04-10	1	1	10
313	jil.payne.892	Old Is Gold	2021-02-19	1	0	\N
313	joh.coleman.076	Animal Run	2021-04-10	1	1	1
313	joh.coleman.076	Old Is Gold	2021-02-19	1	1	11
313	jos.garcia.375	Animal Run	2021-04-10	1	0	\N
313	jos.garcia.375	Old Is Gold	2021-02-19	1	1	8
313	kri.edwards.715	fostering 101 workshop	2023-11-18	1	0	\N
313	lar.banks.335	Animal Run	2021-04-10	1	0	\N
313	log.edwards.500	fostering 101 workshop	2023-11-18	1	0	\N
313	log.edwards.500	Old Is Gold	2021-02-19	1	0	\N
313	lyn.tate.654	Old Is Gold	2021-02-19	1	0	\N
313	mar.gonzales.971	Animal Run	2021-04-10	1	1	16
313	mar.gonzales.971	Old Is Gold	2021-02-19	\N	\N	\N
313	mel.acevedo.523	Animal Run	2021-04-10	\N	\N	\N
313	mel.acevedo.523	Old Is Gold	2021-02-19	1	1	9
313	mic.case.027	Animal Run	2021-04-10	0	\N	\N
313	mic.case.027	Old Is Gold	2021-02-19	\N	\N	\N
313	mic.reynolds.319	Animal Run	2021-04-10	1	0	\N
313	mic.reynolds.319	Old Is Gold	2021-02-19	1	1	6
313	mig.brown.544	fostering 101 workshop	2023-11-18	1	1	6
313	mig.brown.544	Old Is Gold	2021-02-19	1	0	\N
313	mon.barber.526	fostering 101 workshop	2023-11-18	1	0	\N
313	nic.horn.309	fostering 101 workshop	2023-11-18	\N	\N	\N
313	nic.sherman.130	fostering 101 workshop	2023-11-18	0	\N	\N
313	nic.sherman.130	Old Is Gold	2021-02-19	1	1	15
313	phi.wilson.040	Animal Run	2021-04-10	1	0	\N
313	phi.wilson.040	fostering 101 workshop	2023-11-18	1	0	\N
313	rob.valenzuela.589	fostering 101 workshop	2023-11-18	1	1	12
313	wya.martinez.388	fostering 101 workshop	2023-11-18	1	0	\N
313	wya.martinez.388	Old Is Gold	2021-02-19	\N	\N	\N
318	ale.johnson.509	BAKING FOR THE POOR	2023-07-28	1	1	2
318	ale.johnson.509	KIDS TUTORING	2021-12-29	1	0	\N
318	amy.floyd.618	BAKING FOR THE POOR	2023-07-28	1	1	6
318	amy.garcia.871	KIDS TUTORING	2021-12-29	1	1	5
318	amy.henderson.224	BAKING FOR THE POOR	2023-07-28	1	1	11
318	amy.henderson.224	KIDS TUTORING	2021-12-29	1	0	\N
318	amy.henderson.224	THE WISHMAKERS PROGRAM	2023-11-14	1	1	2
318	ang.hopkins.264	KIDS TUTORING	2021-12-29	1	0	\N
318	ant.dennis.856	BAKING FOR THE POOR	2023-07-28	1	0	\N
318	ant.dennis.856	KIDS TUTORING	2021-12-29	1	1	9
318	ant.fleming.613	BAKING FOR THE POOR	2023-07-28	1	1	7
318	cas.duran.250	BAKING FOR THE POOR	2023-07-28	\N	\N	\N
318	chr.rose.465	KIDS TUTORING	2021-12-29	\N	\N	\N
318	cou.brooks.739	BAKING FOR THE POOR	2023-07-28	1	1	3
318	cou.brooks.739	KIDS TUTORING	2021-12-29	1	0	\N
318	dan.hayes.093	BAKING FOR THE POOR	2023-07-28	1	1	14
318	dav.lloyd.779	BAKING FOR THE POOR	2023-07-28	1	1	1
318	dav.ryan.302	BAKING FOR THE POOR	2023-07-28	1	0	\N
318	dav.ryan.302	KIDS TUTORING	2021-12-29	1	1	12
318	daw.davis.370	BAKING FOR THE POOR	2023-07-28	1	1	15
318	dr..espinoza.407	BAKING FOR THE POOR	2023-07-28	1	1	4
318	dyl.romero.144	BAKING FOR THE POOR	2023-07-28	\N	\N	\N
318	dyl.romero.144	KIDS TUTORING	2021-12-29	1	0	\N
318	eli.dawson.093	KIDS TUTORING	2021-12-29	1	1	13
318	eri.lopez.817	BAKING FOR THE POOR	2023-07-28	1	1	6
318	ger.riley.934	BAKING FOR THE POOR	2023-07-28	1	0	\N
318	ger.riley.934	KIDS TUTORING	2021-12-29	1	0	\N
318	hea.baldwin.164	BAKING FOR THE POOR	2023-07-28	1	1	14
318	jam.terrell.239	THE WISHMAKERS PROGRAM	2023-11-14	0	\N	\N
318	jas.keith.832	KIDS TUTORING	2021-12-29	\N	\N	\N
318	jas.morton.077	BAKING FOR THE POOR	2023-07-28	\N	\N	\N
318	jas.morton.077	THE WISHMAKERS PROGRAM	2023-11-14	1	1	1
318	jen.campbell.340	BAKING FOR THE POOR	2023-07-28	\N	\N	\N
318	jen.campbell.340	KIDS TUTORING	2021-12-29	1	0	\N
318	jen.campbell.340	THE WISHMAKERS PROGRAM	2023-11-14	\N	\N	\N
318	jen.huerta.328	KIDS TUTORING	2021-12-29	1	0	\N
318	jer.rollins.740	KIDS TUTORING	2021-12-29	1	0	\N
318	jil.payne.892	KIDS TUTORING	2021-12-29	1	0	\N
318	jil.payne.892	THE WISHMAKERS PROGRAM	2023-11-14	1	0	\N
318	joh.coleman.076	BAKING FOR THE POOR	2023-07-28	1	1	7
318	jos.garcia.375	BAKING FOR THE POOR	2023-07-28	1	1	3
318	kar.carroll.734	BAKING FOR THE POOR	2023-07-28	1	0	\N
318	ker.mullen.690	BAKING FOR THE POOR	2023-07-28	1	0	\N
318	kri.edwards.715	BAKING FOR THE POOR	2023-07-28	1	0	\N
318	lar.banks.335	BAKING FOR THE POOR	2023-07-28	1	0	\N
318	lar.banks.335	KIDS TUTORING	2021-12-29	1	1	11
318	lar.banks.335	THE WISHMAKERS PROGRAM	2023-11-14	1	0	\N
318	log.edwards.500	THE WISHMAKERS PROGRAM	2023-11-14	1	0	\N
318	lyn.tate.654	BAKING FOR THE POOR	2023-07-28	1	1	12
318	lyn.tate.654	KIDS TUTORING	2021-12-29	1	0	\N
318	mar.gonzales.971	BAKING FOR THE POOR	2023-07-28	1	1	7
318	mar.gonzales.971	KIDS TUTORING	2021-12-29	1	0	\N
318	mar.gonzales.971	THE WISHMAKERS PROGRAM	2023-11-14	1	1	2
318	mel.acevedo.523	BAKING FOR THE POOR	2023-07-28	1	1	12
318	mel.acevedo.523	KIDS TUTORING	2021-12-29	\N	\N	\N
318	mic.thompson.255	BAKING FOR THE POOR	2023-07-28	1	1	6
318	mic.thompson.255	THE WISHMAKERS PROGRAM	2023-11-14	1	1	5
318	mic.woods.516	BAKING FOR THE POOR	2023-07-28	1	0	\N
318	mit.diaz.120	BAKING FOR THE POOR	2023-07-28	1	1	13
318	mit.diaz.120	KIDS TUTORING	2021-12-29	1	0	\N
318	mit.diaz.120	THE WISHMAKERS PROGRAM	2023-11-14	1	0	\N
318	mit.haynes.006	BAKING FOR THE POOR	2023-07-28	1	1	5
318	mit.haynes.006	KIDS TUTORING	2021-12-29	1	1	7
318	mon.barber.526	KIDS TUTORING	2021-12-29	1	1	13
318	mr..ferguson.506	BAKING FOR THE POOR	2023-07-28	1	1	5
318	nic.horn.309	KIDS TUTORING	2021-12-29	\N	\N	\N
318	nic.sherman.130	BAKING FOR THE POOR	2023-07-28	1	1	9
318	nic.sherman.130	KIDS TUTORING	2021-12-29	0	\N	\N
318	nic.sherman.130	THE WISHMAKERS PROGRAM	2023-11-14	1	1	2
318	phi.wilson.040	BAKING FOR THE POOR	2023-07-28	1	1	16
318	phi.wilson.040	KIDS TUTORING	2021-12-29	1	0	\N
318	phi.wilson.040	THE WISHMAKERS PROGRAM	2023-11-14	1	1	3
318	reg.hughes.236	KIDS TUTORING	2021-12-29	1	1	10
318	reg.hughes.236	THE WISHMAKERS PROGRAM	2023-11-14	1	0	\N
318	vic.weaver.575	KIDS TUTORING	2021-12-29	1	1	11
318	vic.weaver.575	THE WISHMAKERS PROGRAM	2023-11-14	\N	\N	\N
318	wya.martinez.388	BAKING FOR THE POOR	2023-07-28	1	1	1
318	wya.martinez.388	KIDS TUTORING	2021-12-29	1	0	\N
319	ale.johnson.509	Assessment with Social Service Office?	2021-07-23	1	0	\N
319	amy.floyd.618	Assessment with Social Service Office?	2021-07-23	1	0	\N
319	amy.garcia.871	Assessment with Social Service Office?	2021-07-23	\N	\N	\N
319	amy.garcia.871	South West Community Job Fair	2023-11-20	1	1	14
319	amy.henderson.224	Assessment with Social Service Office?	2021-07-23	1	1	15
319	amy.henderson.224	South West Community Job Fair	2023-11-20	1	0	\N
319	amy.henderson.224	Street Count of Rough Sleepers	2021-06-13	1	1	2
319	ang.hopkins.264	Assessment with Social Service Office?	2021-07-23	1	1	4
319	ang.hopkins.264	South West Community Job Fair	2023-11-20	\N	\N	\N
319	ant.dennis.856	Assessment with Social Service Office?	2021-07-23	1	1	16
319	ant.dennis.856	South West Community Job Fair	2023-11-20	1	1	8
319	ben.turner.392	Assessment with Social Service Office?	2021-07-23	1	0	\N
319	ben.turner.392	South West Community Job Fair	2023-11-20	\N	\N	\N
319	cas.duran.250	South West Community Job Fair	2023-11-20	1	1	9
319	cor.jr..320	Street Count of Rough Sleepers	2021-06-13	1	0	\N
319	cry.davis.502	Assessment with Social Service Office?	2021-07-23	1	1	6
319	cry.davis.502	South West Community Job Fair	2023-11-20	1	0	\N
319	dan.hayes.093	South West Community Job Fair	2023-11-20	1	1	2
319	dav.lloyd.779	South West Community Job Fair	2023-11-20	1	0	\N
319	daw.davis.370	Assessment with Social Service Office?	2021-07-23	1	0	\N
319	daw.davis.370	South West Community Job Fair	2023-11-20	\N	\N	\N
319	daw.davis.370	Street Count of Rough Sleepers	2021-06-13	1	1	14
319	dyl.romero.144	Assessment with Social Service Office?	2021-07-23	1	0	\N
319	dyl.romero.144	South West Community Job Fair	2023-11-20	1	0	\N
319	eli.dawson.093	Assessment with Social Service Office?	2021-07-23	1	0	\N
319	eli.dawson.093	South West Community Job Fair	2023-11-20	1	1	13
319	eri.lopez.817	Assessment with Social Service Office?	2021-07-23	\N	\N	\N
319	eri.lopez.817	South West Community Job Fair	2023-11-20	\N	\N	\N
319	ger.riley.934	South West Community Job Fair	2023-11-20	1	0	\N
319	jam.evans.413	South West Community Job Fair	2023-11-20	1	1	5
319	jam.johnson.153	Assessment with Social Service Office?	2021-07-23	1	1	9
319	jam.terrell.239	Assessment with Social Service Office?	2021-07-23	1	1	15
319	jam.terrell.239	South West Community Job Fair	2023-11-20	\N	\N	\N
319	jam.terrell.239	Street Count of Rough Sleepers	2021-06-13	0	\N	\N
319	jas.keith.832	Assessment with Social Service Office?	2021-07-23	1	1	16
319	jen.huerta.328	Assessment with Social Service Office?	2021-07-23	1	1	15
319	jen.huerta.328	South West Community Job Fair	2023-11-20	1	0	\N
319	jil.payne.892	Assessment with Social Service Office?	2021-07-23	1	0	\N
319	jil.payne.892	South West Community Job Fair	2023-11-20	\N	\N	\N
319	jil.payne.892	Street Count of Rough Sleepers	2021-06-13	1	1	14
319	joh.coleman.076	Assessment with Social Service Office?	2021-07-23	1	1	15
319	joh.coleman.076	South West Community Job Fair	2023-11-20	\N	\N	\N
319	jos.garcia.375	South West Community Job Fair	2023-11-20	\N	\N	\N
319	ker.mullen.690	South West Community Job Fair	2023-11-20	1	1	11
319	kri.edwards.715	Assessment with Social Service Office?	2021-07-23	1	1	13
319	kri.edwards.715	South West Community Job Fair	2023-11-20	0	\N	\N
319	lar.banks.335	South West Community Job Fair	2023-11-20	1	0	\N
319	log.edwards.500	Assessment with Social Service Office?	2021-07-23	0	\N	\N
319	log.edwards.500	Street Count of Rough Sleepers	2021-06-13	1	1	4
319	lyn.tate.654	South West Community Job Fair	2023-11-20	1	0	\N
319	mic.case.027	South West Community Job Fair	2023-11-20	\N	\N	\N
319	mic.reynolds.319	Assessment with Social Service Office?	2021-07-23	1	0	\N
319	mic.reynolds.319	South West Community Job Fair	2023-11-20	1	0	\N
319	mit.diaz.120	South West Community Job Fair	2023-11-20	\N	\N	\N
319	mon.barber.526	Assessment with Social Service Office?	2021-07-23	1	1	13
319	mon.barber.526	South West Community Job Fair	2023-11-20	1	1	4
319	mon.barber.526	Street Count of Rough Sleepers	2021-06-13	1	0	\N
319	nic.horn.309	Assessment with Social Service Office?	2021-07-23	1	1	8
319	nic.horn.309	South West Community Job Fair	2023-11-20	\N	\N	\N
319	nic.sherman.130	South West Community Job Fair	2023-11-20	1	1	3
319	nic.sherman.130	Street Count of Rough Sleepers	2021-06-13	1	1	10
319	phi.wilson.040	Assessment with Social Service Office?	2021-07-23	1	0	\N
319	phi.wilson.040	Street Count of Rough Sleepers	2021-06-13	1	0	\N
319	reg.hughes.236	Assessment with Social Service Office?	2021-07-23	1	1	16
319	reg.hughes.236	Street Count of Rough Sleepers	2021-06-13	\N	\N	\N
319	rob.valenzuela.589	Assessment with Social Service Office?	2021-07-23	0	\N	\N
319	rob.valenzuela.589	South West Community Job Fair	2023-11-20	1	0	\N
319	san.wallace.423	South West Community Job Fair	2023-11-20	1	1	3
319	vic.weaver.575	Assessment with Social Service Office?	2021-07-23	\N	\N	\N
319	vic.weaver.575	South West Community Job Fair	2023-11-20	\N	\N	\N
322	ale.johnson.509	GUI Volunteer Programme	2023-10-10	1	1	6
322	amy.garcia.871	GUI Volunteer Programme	2023-10-10	1	0	\N
322	ang.hopkins.264	GUI Volunteer Programme	2023-10-10	1	0	\N
322	ant.dennis.856	GUI Volunteer Programme	2023-10-10	\N	\N	\N
322	ant.fleming.613	GUI Volunteer Programme	2023-10-10	1	1	3
322	ben.turner.392	GUI Volunteer Programme	2023-10-10	1	1	7
322	cas.duran.250	GUI Volunteer Programme	2023-10-10	\N	\N	\N
322	cor.jr..320	GUI Volunteer Programme	2023-10-10	\N	\N	\N
322	cry.davis.502	GUI Volunteer Programme	2023-10-10	1	0	\N
322	dan.hayes.093	GUI Volunteer Programme	2023-10-10	1	1	15
322	dav.lloyd.779	GUI Volunteer Programme	2023-10-10	1	1	9
322	dav.ryan.302	GUI Volunteer Programme	2023-10-10	1	0	\N
322	daw.davis.370	GUI Volunteer Programme	2023-10-10	0	\N	\N
322	dyl.romero.144	GUI Volunteer Programme	2023-10-10	1	1	4
322	jam.evans.413	GUI Volunteer Programme	2023-10-10	1	0	\N
322	jam.terrell.239	GUI Volunteer Programme	2023-10-10	1	1	9
322	jen.campbell.340	GUI Volunteer Programme	2023-10-10	\N	\N	\N
322	jen.huerta.328	GUI Volunteer Programme	2023-10-10	\N	\N	\N
322	joh.coleman.076	GUI Volunteer Programme	2023-10-10	\N	\N	\N
322	kar.carroll.734	GUI Volunteer Programme	2023-10-10	1	0	\N
322	kri.edwards.715	GUI Volunteer Programme	2023-10-10	\N	\N	\N
322	lar.banks.335	GUI Volunteer Programme	2023-10-10	1	0	\N
322	log.edwards.500	GUI Volunteer Programme	2023-10-10	\N	\N	\N
322	mar.gonzales.971	GUI Volunteer Programme	2023-10-10	1	0	\N
322	mic.case.027	GUI Volunteer Programme	2023-10-10	1	1	11
322	mic.reynolds.319	GUI Volunteer Programme	2023-10-10	1	0	\N
322	mic.woods.516	GUI Volunteer Programme	2023-10-10	1	1	12
322	mig.brown.544	GUI Volunteer Programme	2023-10-10	0	\N	\N
322	mit.haynes.006	GUI Volunteer Programme	2023-10-10	1	0	\N
322	mr..ferguson.506	GUI Volunteer Programme	2023-10-10	1	0	\N
322	nic.horn.309	GUI Volunteer Programme	2023-10-10	1	1	16
322	nic.sherman.130	GUI Volunteer Programme	2023-10-10	1	1	11
322	rob.valenzuela.589	GUI Volunteer Programme	2023-10-10	1	0	\N
322	san.wallace.423	GUI Volunteer Programme	2023-10-10	1	0	\N
322	wya.martinez.388	GUI Volunteer Programme	2023-10-10	1	1	8
337	ang.hopkins.264	Balloon Sculpting Artist	2021-08-18	1	0	\N
337	ash.robinson.400	Mural Wall Painting	2022-09-07	1	1	1
337	ben.turner.392	Mural Wall Painting	2022-09-07	1	0	\N
337	chr.rose.465	Mural Wall Painting	2022-09-07	1	0	\N
337	cor.jr..320	Balloon Sculpting Artist	2021-08-18	1	0	\N
337	cor.jr..320	Mural Wall Painting	2022-09-07	1	0	\N
337	cou.brooks.739	Mural Wall Painting	2022-09-07	0	\N	\N
337	cry.davis.502	Mural Wall Painting	2022-09-07	1	0	\N
337	dan.hayes.093	Balloon Sculpting Artist	2021-08-18	1	1	2
337	dr..espinoza.407	Mural Wall Painting	2022-09-07	1	1	2
337	eli.dawson.093	Balloon Sculpting Artist	2021-08-18	1	0	\N
337	hea.baldwin.164	Mural Wall Painting	2022-09-07	1	0	\N
337	jam.johnson.153	Mural Wall Painting	2022-09-07	1	0	\N
337	jen.campbell.340	Balloon Sculpting Artist	2021-08-18	1	0	\N
337	jil.payne.892	Balloon Sculpting Artist	2021-08-18	1	1	4
337	jos.garcia.375	Mural Wall Painting	2022-09-07	1	1	3
337	kar.carroll.734	Mural Wall Painting	2022-09-07	\N	\N	\N
337	kri.edwards.715	Mural Wall Painting	2022-09-07	1	0	\N
337	lar.banks.335	Mural Wall Painting	2022-09-07	1	1	12
337	log.edwards.500	Balloon Sculpting Artist	2021-08-18	1	1	8
337	log.edwards.500	Mural Wall Painting	2022-09-07	0	\N	\N
337	lyn.tate.654	Mural Wall Painting	2022-09-07	1	1	9
337	mar.gonzales.971	Mural Wall Painting	2022-09-07	1	1	3
337	mel.acevedo.523	Balloon Sculpting Artist	2021-08-18	0	\N	\N
337	mel.acevedo.523	Mural Wall Painting	2022-09-07	1	0	\N
337	mic.thompson.255	Mural Wall Painting	2022-09-07	1	0	\N
337	mic.woods.516	Mural Wall Painting	2022-09-07	1	1	4
337	mig.brown.544	Balloon Sculpting Artist	2021-08-18	1	1	9
337	mig.brown.544	Mural Wall Painting	2022-09-07	1	0	\N
337	mit.diaz.120	Balloon Sculpting Artist	2021-08-18	1	0	\N
337	mit.diaz.120	Mural Wall Painting	2022-09-07	1	0	\N
337	mit.haynes.006	Mural Wall Painting	2022-09-07	1	0	\N
337	mon.barber.526	Mural Wall Painting	2022-09-07	1	1	13
337	mr..ferguson.506	Balloon Sculpting Artist	2021-08-18	1	1	4
337	nic.horn.309	Mural Wall Painting	2022-09-07	1	0	\N
337	rob.valenzuela.589	Mural Wall Painting	2022-09-07	0	\N	\N
337	vic.weaver.575	Mural Wall Painting	2022-09-07	0	\N	\N
349	cor.jr..320	'55km to SHINE' - Distance Challenge Fundraiser	2023-06-21	1	1	2
349	cry.davis.502	'55km to SHINE' - Distance Challenge Fundraiser	2023-06-21	1	0	\N
349	jam.johnson.153	'55km to SHINE' - Distance Challenge Fundraiser	2023-06-21	\N	\N	\N
349	jam.terrell.239	'55km to SHINE' - Distance Challenge Fundraiser	2023-06-21	1	1	15
349	jen.campbell.340	'55km to SHINE' - Distance Challenge Fundraiser	2023-06-21	1	0	\N
349	lar.banks.335	'55km to SHINE' - Distance Challenge Fundraiser	2023-06-21	\N	\N	\N
349	log.edwards.500	'55km to SHINE' - Distance Challenge Fundraiser	2023-06-21	1	1	1
349	mar.gonzales.971	'55km to SHINE' - Distance Challenge Fundraiser	2023-06-21	1	1	12
349	mel.acevedo.523	'55km to SHINE' - Distance Challenge Fundraiser	2023-06-21	1	0	\N
349	mic.thompson.255	'55km to SHINE' - Distance Challenge Fundraiser	2023-06-21	1	1	13
349	mig.brown.544	'55km to SHINE' - Distance Challenge Fundraiser	2023-06-21	1	1	15
349	mon.barber.526	'55km to SHINE' - Distance Challenge Fundraiser	2023-06-21	0	\N	\N
349	nic.sherman.130	'55km to SHINE' - Distance Challenge Fundraiser	2023-06-21	1	0	\N
349	phi.wilson.040	'55km to SHINE' - Distance Challenge Fundraiser	2023-06-21	1	0	\N
356	ale.johnson.509	GoodLife! Makan	2023-12-24	1	0	\N
356	ale.johnson.509	The GoodLife! Workout 	2022-07-29	1	0	\N
356	amy.floyd.618	Activity Ageing Programme	2023-02-09	1	0	\N
356	amy.floyd.618	GoodLife! Makan	2023-12-24	\N	\N	\N
356	amy.floyd.618	The GoodLife! Workout 	2022-07-29	1	1	6
356	amy.garcia.871	Activity Ageing Programme	2023-02-09	1	0	\N
356	amy.garcia.871	The GoodLife! Workout 	2022-07-29	1	0	\N
356	amy.henderson.224	Activity Ageing Programme	2023-02-09	1	1	14
356	amy.henderson.224	The GoodLife! Workout 	2022-07-29	1	1	4
356	ang.hopkins.264	Activity Ageing Programme	2023-02-09	1	0	\N
356	ang.hopkins.264	The GoodLife! Workout 	2022-07-29	1	1	5
356	ant.dennis.856	GoodLife! Makan	2023-12-24	1	1	15
356	ant.dennis.856	The GoodLife! Workout 	2022-07-29	1	0	\N
356	ant.fleming.613	GoodLife! Makan	2023-12-24	0	\N	\N
356	ash.robinson.400	GoodLife! Makan	2023-12-24	1	1	10
356	ash.robinson.400	The GoodLife! Workout 	2022-07-29	1	0	\N
356	ben.turner.392	Activity Ageing Programme	2023-02-09	1	1	4
356	ben.turner.392	The GoodLife! Workout 	2022-07-29	\N	\N	\N
356	cas.duran.250	Activity Ageing Programme	2023-02-09	1	0	\N
356	cas.duran.250	The GoodLife! Workout 	2022-07-29	1	1	12
356	cor.jr..320	The GoodLife! Workout 	2022-07-29	1	0	\N
356	cou.brooks.739	Activity Ageing Programme	2023-02-09	1	0	\N
356	cry.davis.502	The GoodLife! Workout 	2022-07-29	1	0	\N
356	dan.hayes.093	Activity Ageing Programme	2023-02-09	1	1	8
356	dav.lloyd.779	Activity Ageing Programme	2023-02-09	1	0	\N
356	dav.lloyd.779	GoodLife! Makan	2023-12-24	1	0	\N
356	dav.lloyd.779	The GoodLife! Workout 	2022-07-29	0	\N	\N
356	daw.davis.370	Activity Ageing Programme	2023-02-09	1	0	\N
356	daw.davis.370	GoodLife! Makan	2023-12-24	1	0	\N
356	dr..espinoza.407	Activity Ageing Programme	2023-02-09	1	0	\N
356	dyl.romero.144	GoodLife! Makan	2023-12-24	\N	\N	\N
356	dyl.romero.144	The GoodLife! Workout 	2022-07-29	1	0	\N
356	eri.lopez.817	The GoodLife! Workout 	2022-07-29	1	1	8
356	jam.evans.413	GoodLife! Makan	2023-12-24	1	1	12
356	jam.johnson.153	Activity Ageing Programme	2023-02-09	1	1	8
356	jam.johnson.153	The GoodLife! Workout 	2022-07-29	1	1	14
356	jam.terrell.239	Activity Ageing Programme	2023-02-09	1	0	\N
356	jam.terrell.239	GoodLife! Makan	2023-12-24	1	1	12
356	jam.terrell.239	The GoodLife! Workout 	2022-07-29	1	0	\N
356	jas.keith.832	Activity Ageing Programme	2023-02-09	1	0	\N
356	jas.keith.832	GoodLife! Makan	2023-12-24	1	0	\N
356	jas.keith.832	The GoodLife! Workout 	2022-07-29	\N	\N	\N
356	jas.morton.077	Activity Ageing Programme	2023-02-09	1	0	\N
356	jas.morton.077	GoodLife! Makan	2023-12-24	1	0	\N
356	jen.campbell.340	GoodLife! Makan	2023-12-24	1	0	\N
356	jen.campbell.340	The GoodLife! Workout 	2022-07-29	\N	\N	\N
356	jer.rollins.740	GoodLife! Makan	2023-12-24	1	0	\N
356	jer.rollins.740	The GoodLife! Workout 	2022-07-29	1	0	\N
356	joh.coleman.076	Activity Ageing Programme	2023-02-09	1	1	15
356	joh.coleman.076	GoodLife! Makan	2023-12-24	1	1	12
356	joh.coleman.076	The GoodLife! Workout 	2022-07-29	1	1	13
356	jos.garcia.375	Activity Ageing Programme	2023-02-09	1	1	2
356	jos.garcia.375	GoodLife! Makan	2023-12-24	1	1	14
356	jos.garcia.375	The GoodLife! Workout 	2022-07-29	1	1	3
356	kar.carroll.734	Activity Ageing Programme	2023-02-09	1	1	16
356	kar.carroll.734	GoodLife! Makan	2023-12-24	1	0	\N
356	ker.mullen.690	Activity Ageing Programme	2023-02-09	1	1	3
356	ker.mullen.690	GoodLife! Makan	2023-12-24	1	1	6
356	ker.mullen.690	The GoodLife! Workout 	2022-07-29	1	0	\N
356	kri.edwards.715	Activity Ageing Programme	2023-02-09	1	1	7
356	lar.banks.335	Activity Ageing Programme	2023-02-09	1	0	\N
356	log.edwards.500	Activity Ageing Programme	2023-02-09	1	1	11
356	log.edwards.500	GoodLife! Makan	2023-12-24	1	0	\N
356	log.edwards.500	The GoodLife! Workout 	2022-07-29	1	1	1
356	lyn.tate.654	Activity Ageing Programme	2023-02-09	\N	\N	\N
356	lyn.tate.654	GoodLife! Makan	2023-12-24	1	0	\N
356	mar.gonzales.971	Activity Ageing Programme	2023-02-09	1	0	\N
356	mar.gonzales.971	GoodLife! Makan	2023-12-24	1	0	\N
356	mel.acevedo.523	Activity Ageing Programme	2023-02-09	1	1	10
356	mel.acevedo.523	GoodLife! Makan	2023-12-24	\N	\N	\N
356	mic.case.027	GoodLife! Makan	2023-12-24	0	\N	\N
356	mic.reynolds.319	Activity Ageing Programme	2023-02-09	1	1	9
356	mic.reynolds.319	GoodLife! Makan	2023-12-24	\N	\N	\N
356	mic.reynolds.319	The GoodLife! Workout 	2022-07-29	1	0	\N
356	mic.thompson.255	Activity Ageing Programme	2023-02-09	1	0	\N
